526;92;20;0;"2015-02-28 16:22:13"
527;92;21;0;"2015-02-28 16:22:14"
528;92;22;0;"2015-02-28 16:22:16"
529;92;23;0;"2015-02-28 16:22:17"
530;92;24;0;"2015-02-28 16:22:18"
531;92;25;0;"2015-02-28 16:22:19"
532;92;26;0;"2015-02-28 16:22:20"
533;92;27;0;"2015-02-28 16:22:21"
534;92;28;0;"2015-02-28 16:22:22"
535;92;29;0;"2015-02-28 16:22:23"
536;92;30;0;"2015-02-28 16:22:24"
537;92;31;0;"2015-02-28 16:22:25"
538;92;32;0;"2015-02-28 16:22:26"
539;92;33;0;"2015-02-28 16:22:27"
540;92;34;0;"2015-02-28 16:22:28"
541;92;35;0;"2015-02-28 16:22:30"
542;92;36;0;"2015-02-28 16:22:32"
543;92;37;0;"2015-02-28 16:22:34"
544;92;38;0;"2015-02-28 16:22:36"
545;92;39;0;"2015-02-28 16:22:38"
546;92;40;0;"2015-02-28 16:22:42"
547;92;41;0;"2015-02-28 16:22:43"
548;92;42;0;"2015-02-28 16:22:45"
549;92;43;0;"2015-02-28 16:22:47"
550;92;44;0;"2015-02-28 16:22:49"
551;92;45;0;"2015-02-28 16:22:52"
552;92;46;0;"2015-02-28 16:22:53"
553;92;47;0;"2015-02-28 16:22:55"
554;92;48;0;"2015-02-28 16:22:57"
555;92;51;0;"2015-02-28 16:22:59"
556;92;52;0;"2015-02-28 16:23:02"
557;92;53;0;"2015-02-28 16:23:04"
558;92;54;0;"2015-02-28 16:23:07"
559;92;56;0;"2015-02-28 16:23:09"
560;92;57;0;"2015-02-28 16:23:11"
561;92;58;0;"2015-02-28 16:23:12"
562;92;60;0;"2015-02-28 16:23:13"
563;92;61;0;"2015-02-28 16:23:16"
564;92;62;0;"2015-02-28 16:23:18"
565;92;63;0;"2015-02-28 16:23:19"
566;92;64;0;"2015-02-28 16:23:21"
567;92;65;0;"2015-02-28 16:23:23"
568;92;66;0;"2015-02-28 16:23:26"
569;92;68;1;"2015-02-28 16:23:29"
570;92;69;0;"2015-02-28 16:23:30"
571;92;70;0;"2015-02-28 16:23:32"
572;92;84;0;"2015-02-28 16:23:35"
573;92;85;0;"2015-02-28 16:23:39"
574;92;86;0;"2015-02-28 16:23:45"
575;92;87;1;"2015-02-28 16:23:49"
576;92;89;0;"2015-02-28 16:23:53"
577;92;94;0;"2015-02-28 16:23:56"
578;92;95;0;"2015-02-28 16:24:00"
579;92;99;0;"2015-02-28 16:24:02"
580;92;100;1;"2015-02-28 16:24:06"
581;92;101;0;"2015-02-28 16:24:09"
582;92;102;0;"2015-02-28 16:24:11"
583;92;103;1;"2015-02-28 16:24:15"
584;92;104;0;"2015-02-28 16:24:17"
585;92;106;0;"2015-02-28 16:24:19"
586;92;107;0;"2015-02-28 16:24:25"
587;92;108;0;"2015-02-28 16:24:27"
588;92;109;0;"2015-02-28 16:24:29"
589;92;110;0;"2015-02-28 16:24:31"
590;92;114;0;"2015-02-28 16:24:33"
591;92;115;0;"2015-02-28 16:24:34"
592;92;116;1;"2015-02-28 16:24:38"
593;92;117;0;"2015-02-28 16:24:40"
594;92;118;0;"2015-02-28 16:24:42"
2432;140;17;0;"2015-03-10 19:50:34"
596;92;127;0;"2015-02-28 16:24:45"
597;92;135;0;"2015-02-28 16:24:46"
598;92;138;0;"2015-02-28 16:24:49"
599;92;139;0;"2015-02-28 16:24:52"
600;138;1;0;"2015-02-28 16:39:58"
601;138;2;1;"2015-02-28 16:40:11"
602;138;3;0;"2015-02-28 16:40:19"
603;138;4;1;"2015-02-28 16:40:28"
604;138;5;0;"2015-02-28 16:40:33"
605;138;6;0;"2015-02-28 16:42:08"
606;138;7;0;"2015-02-28 16:42:15"
607;138;8;1;"2015-02-28 16:42:22"
608;138;9;0;"2015-02-28 16:42:35"
609;138;10;0;"2015-02-28 16:42:42"
610;138;11;0;"2015-02-28 16:42:46"
611;138;12;0;"2015-02-28 16:42:51"
612;138;13;0;"2015-02-28 16:42:55"
613;138;14;0;"2015-02-28 16:42:59"
614;138;15;0;"2015-02-28 16:43:06"
615;138;16;0;"2015-02-28 16:43:13"
616;138;17;1;"2015-02-28 16:43:19"
617;138;18;0;"2015-02-28 16:43:24"
618;138;19;0;"2015-02-28 16:43:30"
619;138;20;0;"2015-02-28 16:43:34"
620;138;21;1;"2015-02-28 16:43:39"
621;138;22;1;"2015-02-28 16:43:46"
622;138;23;0;"2015-02-28 16:43:56"
623;138;24;0;"2015-02-28 16:44:01"
624;138;25;0;"2015-02-28 16:44:08"
625;138;26;1;"2015-02-28 16:44:16"
626;138;27;0;"2015-02-28 16:44:20"
627;138;28;0;"2015-02-28 16:44:24"
628;138;29;0;"2015-02-28 16:44:29"
629;138;30;1;"2015-02-28 16:44:36"
630;138;31;0;"2015-02-28 16:44:41"
631;138;32;0;"2015-02-28 16:44:45"
632;138;33;0;"2015-02-28 16:44:54"
633;138;34;0;"2015-02-28 16:45:02"
634;138;35;0;"2015-02-28 16:45:07"
635;138;36;0;"2015-02-28 16:45:12"
636;138;37;1;"2015-02-28 16:45:23"
637;138;38;0;"2015-02-28 16:45:28"
638;138;39;0;"2015-02-28 16:45:35"
639;138;40;0;"2015-02-28 16:45:44"
640;138;41;0;"2015-02-28 16:45:49"
641;138;42;0;"2015-02-28 16:45:52"
642;138;43;0;"2015-02-28 16:46:11"
643;138;44;0;"2015-02-28 16:46:15"
644;138;45;0;"2015-02-28 16:46:23"
645;138;46;1;"2015-02-28 16:46:29"
646;138;47;0;"2015-02-28 16:46:34"
647;138;48;0;"2015-02-28 16:46:38"
648;138;51;0;"2015-02-28 16:46:42"
649;138;52;0;"2015-02-28 16:46:45"
650;138;53;0;"2015-02-28 16:46:51"
651;138;54;0;"2015-02-28 16:46:59"
652;138;56;0;"2015-02-28 16:47:08"
653;138;57;1;"2015-02-28 16:47:15"
654;138;58;0;"2015-02-28 16:47:20"
655;138;60;0;"2015-02-28 16:47:24"
656;138;61;0;"2015-02-28 16:47:28"
657;138;62;1;"2015-02-28 16:47:32"
658;138;63;0;"2015-02-28 16:47:37"
659;138;64;0;"2015-02-28 16:47:47"
660;138;65;0;"2015-02-28 16:47:51"
661;138;66;0;"2015-02-28 16:47:57"
662;138;68;0;"2015-02-28 16:48:02"
663;138;69;0;"2015-02-28 16:48:07"
664;138;70;0;"2015-02-28 16:48:18"
665;138;84;1;"2015-02-28 16:48:22"
666;138;85;0;"2015-02-28 16:48:27"
667;138;86;0;"2015-02-28 16:48:32"
668;138;87;0;"2015-02-28 16:48:37"
669;138;89;1;"2015-02-28 16:48:42"
670;138;92;1;"2015-02-28 16:48:46"
671;138;94;1;"2015-02-28 16:48:52"
672;138;95;0;"2015-02-28 16:48:58"
673;138;99;1;"2015-02-28 16:49:04"
674;138;100;1;"2015-02-28 16:49:09"
675;138;101;0;"2015-02-28 16:49:15"
676;138;102;1;"2015-02-28 16:49:20"
677;138;103;1;"2015-02-28 16:49:25"
678;138;104;0;"2015-02-28 16:49:29"
679;138;106;0;"2015-02-28 16:49:33"
680;138;107;1;"2015-02-28 16:49:43"
681;138;108;0;"2015-02-28 16:49:48"
682;138;109;0;"2015-02-28 16:49:52"
683;138;110;0;"2015-02-28 16:49:59"
684;138;114;0;"2015-02-28 16:50:05"
685;138;115;0;"2015-02-28 16:50:11"
686;138;116;1;"2015-02-28 16:50:16"
687;138;117;0;"2015-02-28 16:50:21"
688;138;118;1;"2015-02-28 16:50:26"
2431;140;16;0;"2015-03-10 19:50:30"
690;138;127;0;"2015-02-28 16:50:33"
691;138;135;0;"2015-02-28 16:50:37"
692;138;139;1;"2015-02-28 16:50:43"
693;118;1;1;"2015-02-28 19:56:18"
694;118;2;1;"2015-02-28 19:56:30"
695;118;3;0;"2015-02-28 19:56:38"
696;118;4;1;"2015-02-28 19:56:42"
697;118;5;0;"2015-02-28 19:56:48"
698;118;6;1;"2015-02-28 19:56:52"
699;118;7;0;"2015-02-28 19:56:59"
700;118;8;1;"2015-02-28 19:57:04"
701;118;9;1;"2015-02-28 19:57:07"
702;118;10;0;"2015-02-28 19:57:13"
703;118;11;1;"2015-02-28 19:57:31"
704;118;12;0;"2015-02-28 19:57:38"
705;118;13;1;"2015-02-28 19:57:46"
706;118;14;0;"2015-02-28 19:57:52"
707;118;15;0;"2015-02-28 19:57:55"
708;118;16;1;"2015-02-28 19:58:00"
709;118;17;1;"2015-02-28 19:58:03"
710;118;18;1;"2015-02-28 19:58:06"
711;118;19;1;"2015-02-28 19:58:08"
712;118;20;1;"2015-02-28 19:58:13"
713;118;21;1;"2015-02-28 19:58:15"
714;118;22;0;"2015-02-28 19:58:22"
715;118;23;0;"2015-02-28 19:58:29"
716;118;24;1;"2015-02-28 19:58:37"
717;118;25;0;"2015-02-28 19:58:45"
718;118;26;1;"2015-02-28 19:58:48"
719;118;27;1;"2015-02-28 19:58:56"
720;118;28;1;"2015-02-28 19:58:58"
721;118;29;1;"2015-02-28 19:59:00"
722;118;30;1;"2015-02-28 19:59:03"
723;118;31;1;"2015-02-28 19:59:12"
724;118;32;0;"2015-02-28 19:59:18"
725;118;33;0;"2015-02-28 19:59:21"
726;118;34;1;"2015-02-28 19:59:27"
727;118;35;1;"2015-02-28 19:59:30"
728;118;36;0;"2015-02-28 19:59:33"
729;118;37;1;"2015-02-28 19:59:38"
730;118;38;1;"2015-02-28 19:59:40"
731;118;39;1;"2015-02-28 19:59:42"
732;118;40;0;"2015-02-28 19:59:54"
733;118;41;1;"2015-02-28 20:00:01"
734;118;42;1;"2015-02-28 20:00:04"
735;118;43;1;"2015-02-28 20:00:08"
736;118;44;1;"2015-02-28 20:00:11"
737;118;45;1;"2015-02-28 20:00:14"
738;118;46;0;"2015-02-28 20:00:19"
739;118;47;0;"2015-02-28 20:00:23"
740;118;48;0;"2015-02-28 20:00:25"
741;118;51;0;"2015-02-28 20:00:28"
742;118;52;1;"2015-02-28 20:00:32"
743;118;53;1;"2015-02-28 20:00:34"
744;118;54;0;"2015-02-28 20:00:39"
745;118;56;1;"2015-02-28 20:00:42"
746;118;57;0;"2015-02-28 20:00:46"
747;118;58;1;"2015-02-28 20:00:52"
748;118;60;1;"2015-02-28 20:00:55"
749;118;61;1;"2015-02-28 20:00:57"
750;118;62;1;"2015-02-28 20:01:02"
751;118;63;1;"2015-02-28 20:01:05"
752;118;64;1;"2015-02-28 20:01:07"
753;118;65;0;"2015-02-28 20:01:13"
754;118;66;1;"2015-02-28 20:01:15"
755;118;68;1;"2015-02-28 20:01:18"
756;118;69;1;"2015-02-28 20:01:21"
757;118;70;0;"2015-02-28 20:01:25"
758;118;84;1;"2015-02-28 20:01:29"
759;118;85;1;"2015-02-28 20:01:33"
760;118;86;1;"2015-02-28 20:01:38"
761;118;87;1;"2015-02-28 20:01:42"
762;118;89;1;"2015-02-28 20:01:46"
763;118;92;1;"2015-02-28 20:01:51"
764;118;94;1;"2015-02-28 20:01:56"
765;118;95;1;"2015-02-28 20:02:00"
766;118;99;0;"2015-02-28 20:02:08"
767;118;100;1;"2015-02-28 20:02:14"
768;118;101;1;"2015-02-28 20:02:21"
769;118;102;1;"2015-02-28 20:02:24"
770;118;103;1;"2015-02-28 20:02:28"
771;118;104;1;"2015-02-28 20:02:31"
772;118;106;1;"2015-02-28 20:02:34"
773;118;107;0;"2015-02-28 20:02:41"
774;118;108;1;"2015-02-28 20:02:45"
775;118;109;0;"2015-02-28 20:02:51"
776;118;110;0;"2015-02-28 20:03:00"
777;118;114;0;"2015-02-28 20:03:04"
778;118;115;0;"2015-02-28 20:03:10"
779;118;116;1;"2015-02-28 20:03:14"
780;118;117;1;"2015-02-28 20:03:18"
2430;140;15;0;"2015-03-10 19:50:28"
782;118;127;0;"2015-02-28 20:03:26"
783;118;135;1;"2015-02-28 20:03:29"
784;118;138;0;"2015-02-28 20:03:33"
785;118;139;1;"2015-02-28 20:03:37"
786;109;1;1;"2015-03-01 10:37:57"
787;109;2;1;"2015-03-01 10:38:02"
788;109;3;0;"2015-03-01 10:38:10"
789;109;4;1;"2015-03-01 10:38:12"
790;109;5;0;"2015-03-01 10:38:21"
791;109;6;0;"2015-03-01 10:38:23"
792;109;7;0;"2015-03-01 10:38:25"
793;109;8;0;"2015-03-01 10:38:27"
794;109;9;1;"2015-03-01 10:38:29"
795;109;10;0;"2015-03-01 10:38:32"
796;109;11;0;"2015-03-01 10:38:35"
797;109;12;0;"2015-03-01 10:38:37"
798;109;13;0;"2015-03-01 10:38:39"
799;109;14;0;"2015-03-01 10:38:40"
800;109;15;0;"2015-03-01 10:38:41"
801;109;16;0;"2015-03-01 10:38:42"
802;109;17;0;"2015-03-01 10:38:43"
803;109;18;0;"2015-03-01 10:38:44"
804;109;19;0;"2015-03-01 10:38:46"
805;109;20;0;"2015-03-01 10:38:47"
806;109;21;0;"2015-03-01 10:38:48"
807;109;22;0;"2015-03-01 10:38:49"
808;109;23;0;"2015-03-01 10:38:50"
809;109;24;0;"2015-03-01 10:38:52"
810;109;25;0;"2015-03-01 10:38:53"
811;109;26;0;"2015-03-01 10:38:54"
812;109;27;0;"2015-03-01 10:38:55"
813;109;28;0;"2015-03-01 10:38:56"
814;109;29;0;"2015-03-01 10:38:57"
815;109;30;0;"2015-03-01 10:38:58"
816;109;31;0;"2015-03-01 10:38:59"
817;109;32;0;"2015-03-01 10:39:02"
818;109;33;0;"2015-03-01 10:39:03"
819;109;34;0;"2015-03-01 10:39:04"
820;109;35;0;"2015-03-01 10:39:05"
821;109;36;0;"2015-03-01 10:39:07"
822;109;37;0;"2015-03-01 10:39:08"
823;109;38;0;"2015-03-01 10:39:09"
824;109;39;0;"2015-03-01 10:39:10"
825;109;40;0;"2015-03-01 10:39:12"
826;109;41;0;"2015-03-01 10:39:13"
827;109;42;0;"2015-03-01 10:39:14"
828;109;43;0;"2015-03-01 10:39:15"
829;109;44;0;"2015-03-01 10:39:16"
830;109;45;0;"2015-03-01 10:39:17"
831;109;46;0;"2015-03-01 10:39:18"
832;109;47;0;"2015-03-01 10:39:19"
833;109;48;0;"2015-03-01 10:39:20"
834;109;51;0;"2015-03-01 10:39:21"
835;109;52;0;"2015-03-01 10:39:22"
836;109;53;0;"2015-03-01 10:39:23"
837;109;54;0;"2015-03-01 10:39:24"
838;109;56;0;"2015-03-01 10:39:25"
839;109;57;0;"2015-03-01 10:39:26"
840;109;58;0;"2015-03-01 10:39:28"
841;109;60;0;"2015-03-01 10:39:29"
842;109;61;0;"2015-03-01 10:39:32"
843;109;62;0;"2015-03-01 10:39:33"
844;109;63;0;"2015-03-01 10:39:34"
845;109;64;0;"2015-03-01 10:39:36"
846;109;65;0;"2015-03-01 10:39:37"
847;109;66;0;"2015-03-01 10:39:39"
848;109;68;0;"2015-03-01 10:39:41"
849;109;69;0;"2015-03-01 10:39:43"
850;109;70;0;"2015-03-01 10:39:44"
851;109;84;1;"2015-03-01 10:40:02"
852;109;85;1;"2015-03-01 10:40:05"
853;109;86;1;"2015-03-01 10:40:14"
854;109;87;1;"2015-03-01 10:40:21"
855;109;89;1;"2015-03-01 10:40:23"
856;109;92;1;"2015-03-01 10:40:25"
857;109;94;1;"2015-03-01 10:40:27"
858;109;95;1;"2015-03-01 10:40:29"
859;109;99;1;"2015-03-01 10:40:41"
860;109;100;1;"2015-03-01 10:40:43"
861;109;101;1;"2015-03-01 10:40:49"
862;109;102;1;"2015-03-01 10:40:51"
863;109;103;0;"2015-03-01 10:40:54"
864;109;104;0;"2015-03-01 10:40:57"
865;109;106;1;"2015-03-01 10:40:59"
866;109;107;1;"2015-03-01 10:41:04"
867;109;108;1;"2015-03-01 10:41:06"
868;109;110;1;"2015-03-01 10:41:34"
869;109;114;0;"2015-03-01 10:41:37"
870;109;115;1;"2015-03-01 10:41:46"
871;109;116;1;"2015-03-01 10:41:55"
872;109;117;1;"2015-03-01 10:42:01"
873;109;118;1;"2015-03-01 10:42:03"
2429;140;14;0;"2015-03-10 19:50:26"
875;109;127;0;"2015-03-01 10:42:20"
876;109;135;0;"2015-03-01 10:42:21"
877;109;138;1;"2015-03-01 10:42:32"
878;109;139;1;"2015-03-01 10:42:35"
879;14;1;1;"2015-03-01 11:54:41"
880;14;2;1;"2015-03-01 11:54:45"
881;14;3;1;"2015-03-01 11:54:50"
882;14;4;1;"2015-03-01 11:54:52"
883;14;5;0;"2015-03-01 11:54:56"
884;14;6;0;"2015-03-01 11:54:59"
885;14;7;1;"2015-03-01 11:55:02"
886;14;8;1;"2015-03-01 11:55:04"
887;14;9;1;"2015-03-01 11:55:06"
